Inference for Stan model: hgrowth8_model
1 chains: each with iter=(1000); warmup=(0); thin=(1); 1000 iterations saved.

Warmup took (37) seconds, 37 seconds total
Sampling took (39) seconds, 39 seconds total

                     Mean     MCSE   StdDev        5%       50%       95%  N_Eff  N_Eff/s  R_hat
Omega[51,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[52,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[52,1,2]    -2.0e-02  1.4e-02  4.5e-01  -7.8e-01  -1.6e-02   7.2e-01   1000       26   1.00
Omega[52,2,1]    -2.0e-02  1.4e-02  4.5e-01  -7.8e-01  -1.6e-02   7.2e-01   1000       26   1.00
Omega[52,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[53,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[53,1,2]    -1.5e-02  1.4e-02  4.5e-01  -7.5e-01  -1.2e-02   7.5e-01   1000       26   1.00
Omega[53,2,1]    -1.5e-02  1.4e-02  4.5e-01  -7.5e-01  -1.2e-02   7.5e-01   1000       26   1.00
Omega[53,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[54,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[54,1,2]    -1.7e-02  1.4e-02  4.4e-01  -7.4e-01  -1.8e-02   7.0e-01   1000       26   1.00
Omega[54,2,1]    -1.7e-02  1.4e-02  4.4e-01  -7.4e-01  -1.8e-02   7.0e-01   1000       26   1.00
Omega[54,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[55,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[55,1,2]     1.2e-03  1.5e-02  4.7e-01  -7.3e-01   1.6e-03   7.6e-01   1000       26   1.00
Omega[55,2,1]     1.2e-03  1.5e-02  4.7e-01  -7.3e-01   1.6e-03   7.6e-01   1000       26   1.00
Omega[55,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[56,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[56,1,2]     2.3e-02  1.4e-02  4.6e-01  -7.3e-01   3.1e-02   7.6e-01   1000       26   1.00
Omega[56,2,1]     2.3e-02  1.4e-02  4.6e-01  -7.3e-01   3.1e-02   7.6e-01   1000       26   1.00
Omega[56,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[57,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[57,1,2]    -1.1e-02  1.5e-02  4.8e-01  -7.9e-01  -1.9e-02   7.7e-01   1000       26    1.0
Omega[57,2,1]    -1.1e-02  1.5e-02  4.8e-01  -7.9e-01  -1.9e-02   7.7e-01   1000       26    1.0
Omega[57,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[58,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[58,1,2]     2.7e-04  1.5e-02  4.6e-01  -7.4e-01  -1.4e-02   7.5e-01   1000       26   1.00
Omega[58,2,1]     2.7e-04  1.5e-02  4.6e-01  -7.4e-01  -1.4e-02   7.5e-01   1000       26   1.00
Omega[58,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[59,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[59,1,2]    -1.9e-04  1.4e-02  4.4e-01  -7.4e-01  -4.2e-03   7.1e-01   1000       26   1.00
Omega[59,2,1]    -1.9e-04  1.4e-02  4.4e-01  -7.4e-01  -4.2e-03   7.1e-01   1000       26   1.00
Omega[59,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[60,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[60,1,2]     2.3e-03  1.4e-02  4.5e-01  -7.4e-01   1.2e-02   7.3e-01   1000       26   1.00
Omega[60,2,1]     2.3e-03  1.4e-02  4.5e-01  -7.4e-01   1.2e-02   7.3e-01   1000       26   1.00
Omega[60,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[61,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[61,1,2]     5.4e-03  1.4e-02  4.5e-01  -7.2e-01  -5.0e-03   7.4e-01   1000       26   1.00
Omega[61,2,1]     5.4e-03  1.4e-02  4.5e-01  -7.2e-01  -5.0e-03   7.4e-01   1000       26   1.00
Omega[61,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[62,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[62,1,2]    -1.3e-02  1.4e-02  4.5e-01  -7.4e-01  -2.2e-02   7.2e-01   1000       26   1.00
Omega[62,2,1]    -1.3e-02  1.4e-02  4.5e-01  -7.4e-01  -2.2e-02   7.2e-01   1000       26   1.00
Omega[62,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[63,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[63,1,2]    -1.0e-02  1.4e-02  4.3e-01  -7.3e-01  -9.6e-03   6.9e-01   1000       26   1.00
Omega[63,2,1]    -1.0e-02  1.4e-02  4.3e-01  -7.3e-01  -9.6e-03   6.9e-01   1000       26   1.00
Omega[63,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[64,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[64,1,2]    -2.1e-02  1.4e-02  4.4e-01  -7.3e-01  -1.5e-02   7.2e-01   1000       26   1.00
Omega[64,2,1]    -2.1e-02  1.4e-02  4.4e-01  -7.3e-01  -1.5e-02   7.2e-01   1000       26   1.00
Omega[64,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[65,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[65,1,2]     6.1e-03  1.5e-02  4.7e-01  -7.6e-01   2.0e-02   7.6e-01   1000       26    1.0
Omega[65,2,1]     6.1e-03  1.5e-02  4.7e-01  -7.6e-01   2.0e-02   7.6e-01   1000       26    1.0
Omega[65,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[66,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[66,1,2]     1.6e-03  1.4e-02  4.5e-01  -7.5e-01   1.4e-02   7.5e-01   1000       26   1.00
Omega[66,2,1]     1.6e-03  1.4e-02  4.5e-01  -7.5e-01   1.4e-02   7.5e-01   1000       26   1.00
Omega[66,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[67,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[67,1,2]    -3.2e-03  1.4e-02  4.4e-01  -7.0e-01  -9.2e-03   7.3e-01   1000       26   1.00
Omega[67,2,1]    -3.2e-03  1.4e-02  4.4e-01  -7.0e-01  -9.2e-03   7.3e-01   1000       26   1.00
Omega[67,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[68,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[68,1,2]     5.5e-03  1.4e-02  4.4e-01  -7.3e-01  -5.3e-03   7.4e-01   1000       26   1.00
Omega[68,2,1]     5.5e-03  1.4e-02  4.4e-01  -7.3e-01  -5.3e-03   7.4e-01   1000       26   1.00
Omega[68,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[69,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[69,1,2]    -7.2e-04  1.4e-02  4.5e-01  -7.6e-01   4.8e-03   7.3e-01   1000       26   1.00
Omega[69,2,1]    -7.2e-04  1.4e-02  4.5e-01  -7.6e-01   4.8e-03   7.3e-01   1000       26   1.00
Omega[69,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[70,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[70,1,2]     9.2e-05  1.4e-02  4.4e-01  -7.5e-01   4.9e-03   7.3e-01   1000       26   1.00
Omega[70,2,1]     9.2e-05  1.4e-02  4.4e-01  -7.5e-01   4.9e-03   7.3e-01   1000       26   1.00
Omega[70,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[71,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[71,1,2]     1.1e-02  1.4e-02  4.5e-01  -7.4e-01   1.9e-02   7.6e-01   1000       26   1.00
Omega[71,2,1]     1.1e-02  1.4e-02  4.5e-01  -7.4e-01   1.9e-02   7.6e-01   1000       26   1.00
Omega[71,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[72,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[72,1,2]     1.0e-02  1.4e-02  4.4e-01  -6.9e-01   2.2e-02   7.1e-01   1000       26    1.0
Omega[72,2,1]     1.0e-02  1.4e-02  4.4e-01  -6.9e-01   2.2e-02   7.1e-01   1000       26    1.0
Omega[72,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[73,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[73,1,2]    -7.4e-03  1.3e-02  4.1e-01  -6.8e-01  -1.1e-02   6.6e-01   1000       26   1.00
Omega[73,2,1]    -7.4e-03  1.3e-02  4.1e-01  -6.8e-01  -1.1e-02   6.6e-01   1000       26   1.00
Omega[73,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[74,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[74,1,2]    -4.6e-03  1.4e-02  4.6e-01  -7.5e-01  -4.2e-03   7.3e-01   1000       26   1.00
Omega[74,2,1]    -4.6e-03  1.4e-02  4.6e-01  -7.5e-01  -4.2e-03   7.3e-01   1000       26   1.00
Omega[74,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[75,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[75,1,2]    -9.2e-03  1.4e-02  4.5e-01  -7.4e-01   7.1e-03   7.3e-01   1000       26   1.00
Omega[75,2,1]    -9.2e-03  1.4e-02  4.5e-01  -7.4e-01   7.1e-03   7.3e-01   1000       26   1.00
Omega[75,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[76,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[76,1,2]     1.2e-02  1.3e-02  4.2e-01  -6.7e-01   5.4e-03   7.1e-01   1000       26   1.00
Omega[76,2,1]     1.2e-02  1.3e-02  4.2e-01  -6.7e-01   5.4e-03   7.1e-01   1000       26   1.00
Omega[76,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[77,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[77,1,2]     2.0e-03  1.4e-02  4.3e-01  -6.9e-01  -2.2e-02   7.1e-01   1000       26   1.00
Omega[77,2,1]     2.0e-03  1.4e-02  4.3e-01  -6.9e-01  -2.2e-02   7.1e-01   1000       26   1.00
Omega[77,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[78,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[78,1,2]     1.5e-02  1.5e-02  4.7e-01  -7.7e-01   2.6e-02   7.6e-01   1000       26   1.00
Omega[78,2,1]     1.5e-02  1.5e-02  4.7e-01  -7.7e-01   2.6e-02   7.6e-01   1000       26   1.00
Omega[78,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[79,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[79,1,2]     1.9e-03  1.3e-02  4.2e-01  -6.8e-01  -3.2e-03   7.0e-01   1000       26   1.00
Omega[79,2,1]     1.9e-03  1.3e-02  4.2e-01  -6.8e-01  -3.2e-03   7.0e-01   1000       26   1.00
Omega[79,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[80,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[80,1,2]    -1.0e-02  1.5e-02  4.6e-01  -7.6e-01  -1.4e-02   7.5e-01   1000       26   1.00
Omega[80,2,1]    -1.0e-02  1.5e-02  4.6e-01  -7.6e-01  -1.4e-02   7.5e-01   1000       26   1.00
Omega[80,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[81,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[81,1,2]     2.4e-03  1.4e-02  4.4e-01  -7.2e-01  -7.5e-03   7.4e-01   1000       26   1.00
Omega[81,2,1]     2.4e-03  1.4e-02  4.4e-01  -7.2e-01  -7.5e-03   7.4e-01   1000       26   1.00
Omega[81,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[82,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[82,1,2]    -6.8e-03  1.4e-02  4.6e-01  -7.4e-01  -1.1e-02   7.2e-01   1000       26   1.00
Omega[82,2,1]    -6.8e-03  1.4e-02  4.6e-01  -7.4e-01  -1.1e-02   7.2e-01   1000       26   1.00
Omega[82,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[83,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[83,1,2]     6.1e-03  1.4e-02  4.5e-01  -7.2e-01   1.3e-02   7.3e-01   1000       26   1.00
Omega[83,2,1]     6.1e-03  1.4e-02  4.5e-01  -7.2e-01   1.3e-02   7.3e-01   1000       26   1.00
Omega[83,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[84,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[84,1,2]    -1.9e-03  1.4e-02  4.3e-01  -7.1e-01  -8.4e-03   7.2e-01   1000       26   1.00
Omega[84,2,1]    -1.9e-03  1.4e-02  4.3e-01  -7.1e-01  -8.4e-03   7.2e-01   1000       26   1.00
Omega[84,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[85,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[85,1,2]    -1.1e-04  1.4e-02  4.5e-01  -7.1e-01  -1.8e-02   7.3e-01   1000       26    1.0
Omega[85,2,1]    -1.1e-04  1.4e-02  4.5e-01  -7.1e-01  -1.8e-02   7.3e-01   1000       26    1.0
Omega[85,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[86,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[86,1,2]     3.3e-04  1.4e-02  4.5e-01  -7.1e-01  -1.5e-02   7.4e-01   1000       26   1.00
Omega[86,2,1]     3.3e-04  1.4e-02  4.5e-01  -7.1e-01  -1.5e-02   7.4e-01   1000       26   1.00
Omega[86,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[87,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[87,1,2]     9.4e-03  1.4e-02  4.4e-01  -7.3e-01   1.8e-02   7.2e-01   1000       26   1.00
Omega[87,2,1]     9.4e-03  1.4e-02  4.4e-01  -7.3e-01   1.8e-02   7.2e-01   1000       26   1.00
Omega[87,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[88,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[88,1,2]     9.1e-03  1.3e-02  4.2e-01  -6.9e-01  -6.0e-03   7.0e-01   1000       26   1.00
Omega[88,2,1]     9.1e-03  1.3e-02  4.2e-01  -6.9e-01  -6.0e-03   7.0e-01   1000       26   1.00
Omega[88,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[89,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[89,1,2]    -2.9e-03  1.5e-02  4.6e-01  -7.4e-01  -1.6e-02   7.5e-01   1000       26   1.00
Omega[89,2,1]    -2.9e-03  1.5e-02  4.6e-01  -7.4e-01  -1.6e-02   7.5e-01   1000       26   1.00
Omega[89,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[90,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[90,1,2]    -7.3e-03  1.4e-02  4.5e-01  -7.6e-01  -6.7e-04   7.4e-01   1000       26   1.00
Omega[90,2,1]    -7.3e-03  1.4e-02  4.5e-01  -7.6e-01  -6.7e-04   7.4e-01   1000       26   1.00
Omega[90,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[91,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[91,1,2]    -1.0e-02  1.4e-02  4.4e-01  -7.4e-01  -7.0e-03   7.1e-01   1000       26   1.00
Omega[91,2,1]    -1.0e-02  1.4e-02  4.4e-01  -7.4e-01  -7.0e-03   7.1e-01   1000       26   1.00
Omega[91,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[92,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[92,1,2]    -1.8e-02  1.4e-02  4.4e-01  -6.8e-01  -4.2e-02   7.0e-01   1000       26   1.00
Omega[92,2,1]    -1.8e-02  1.4e-02  4.4e-01  -6.8e-01  -4.2e-02   7.0e-01   1000       26   1.00
Omega[92,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[93,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[93,1,2]     1.3e-02  1.4e-02  4.3e-01  -7.0e-01   1.7e-02   7.1e-01   1000       26   1.00
Omega[93,2,1]     1.3e-02  1.4e-02  4.3e-01  -7.0e-01   1.7e-02   7.1e-01   1000       26   1.00
Omega[93,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[94,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[94,1,2]    -1.8e-03  1.5e-02  4.6e-01  -7.7e-01  -2.8e-03   7.5e-01   1000       26   1.00
Omega[94,2,1]    -1.8e-03  1.5e-02  4.6e-01  -7.7e-01  -2.8e-03   7.5e-01   1000       26   1.00
Omega[94,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[95,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[95,1,2]     2.3e-02  1.4e-02  4.3e-01  -6.6e-01   2.0e-02   7.2e-01   1000       26   1.00
Omega[95,2,1]     2.3e-02  1.4e-02  4.3e-01  -6.6e-01   2.0e-02   7.2e-01   1000       26   1.00
Omega[95,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[96,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[96,1,2]    -7.7e-03  1.4e-02  4.5e-01  -7.4e-01  -1.0e-02   7.3e-01   1000       26   1.00
Omega[96,2,1]    -7.7e-03  1.4e-02  4.5e-01  -7.4e-01  -1.0e-02   7.3e-01   1000       26   1.00
Omega[96,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[97,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[97,1,2]    -4.4e-04  1.4e-02  4.5e-01  -7.6e-01   6.8e-03   7.4e-01   1000       26    1.0
Omega[97,2,1]    -4.4e-04  1.4e-02  4.5e-01  -7.6e-01   6.8e-03   7.4e-01   1000       26    1.0
Omega[97,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[98,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[98,1,2]    -1.2e-02  1.4e-02  4.5e-01  -7.5e-01  -2.5e-02   7.0e-01   1000       26   1.00
Omega[98,2,1]    -1.2e-02  1.4e-02  4.5e-01  -7.5e-01  -2.5e-02   7.0e-01   1000       26   1.00
Omega[98,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[99,1,1]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[99,1,2]     1.7e-02  1.4e-02  4.4e-01  -7.1e-01   2.7e-02   7.3e-01   1000       26    1.0
Omega[99,2,1]     1.7e-02  1.4e-02  4.4e-01  -7.1e-01   2.7e-02   7.3e-01   1000       26    1.0
Omega[99,2,2]     1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[100,1,1]    1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
Omega[100,1,2]   -1.0e-02  1.4e-02  4.5e-01  -7.3e-01  -2.5e-02   7.1e-01   1000       26   1.00
Omega[100,2,1]   -1.0e-02  1.4e-02  4.5e-01  -7.3e-01  -2.5e-02   7.1e-01   1000       26   1.00
Omega[100,2,2]    1.0e+00  2.1e-17  6.7e-16   1.0e+00   1.0e+00   1.0e+00   1000       26   1.00
tau[1,1]          8.1e-01  2.0e-02  6.2e-01   4.9e-02   6.9e-01   2.0e+00   1000       26   1.00
tau[1,2]          7.6e-01  1.9e-02  6.0e-01   4.5e-02   6.3e-01   1.9e+00   1000       26   1.00
tau[2,1]          8.1e-01  1.9e-02  6.1e-01   6.2e-02   6.9e-01   1.9e+00   1000       26   1.00
tau[2,2]          8.1e-01  1.9e-02  6.0e-01   5.5e-02   7.1e-01   1.9e+00   1000       26   1.00
tau[3,1]          8.1e-01  1.8e-02  5.8e-01   8.5e-02   7.1e-01   1.9e+00   1000       26   1.00
tau[3,2]          7.9e-01  1.9e-02  6.0e-01   5.6e-02   6.8e-01   1.9e+00   1000       26   1.00
tau[4,1]          7.9e-01  1.7e-02  5.5e-01   7.5e-02   7.1e-01   1.8e+00   1000       26   1.00
tau[4,2]          8.2e-01  1.9e-02  5.9e-01   6.7e-02   7.3e-01   1.9e+00   1000       26   1.00
tau[5,1]          7.8e-01  1.9e-02  6.0e-01   3.9e-02   6.4e-01   1.9e+00   1000       26    1.0
tau[5,2]          7.9e-01  2.0e-02  6.2e-01   5.8e-02   6.6e-01   2.0e+00   1000       26    1.0
tau[6,1]          8.1e-01  2.0e-02  6.3e-01   6.4e-02   6.9e-01   2.1e+00   1000       26    1.0
tau[6,2]          8.1e-01  1.9e-02  6.0e-01   6.0e-02   6.9e-01   2.0e+00   1000       26   1.00
tau[7,1]          8.1e-01  2.1e-02  6.6e-01   5.8e-02   6.3e-01   2.1e+00   1000       26   1.00
tau[7,2]          7.8e-01  1.9e-02  6.1e-01   5.7e-02   6.4e-01   2.0e+00   1000       26   1.00
tau[8,1]          7.8e-01  1.9e-02  6.1e-01   6.2e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[8,2]          8.1e-01  1.9e-02  6.0e-01   6.6e-02   7.1e-01   2.0e+00   1000       26   1.00
tau[9,1]          8.0e-01  1.9e-02  5.9e-01   7.8e-02   6.6e-01   1.9e+00   1000       26   1.00
tau[9,2]          8.0e-01  1.9e-02  6.0e-01   7.1e-02   6.7e-01   1.9e+00   1000       26   1.00
tau[10,1]         8.0e-01  1.9e-02  6.2e-01   5.3e-02   6.8e-01   2.0e+00   1000       26   1.00
tau[10,2]         8.0e-01  2.0e-02  6.3e-01   6.4e-02   6.5e-01   2.1e+00   1000       26    1.0
tau[11,1]         8.3e-01  1.9e-02  6.0e-01   9.2e-02   7.2e-01   2.0e+00   1000       26    1.0
tau[11,2]         7.9e-01  1.9e-02  6.0e-01   6.6e-02   6.8e-01   1.9e+00   1000       26    1.0
tau[12,1]         8.0e-01  1.9e-02  6.1e-01   5.4e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[12,2]         8.1e-01  1.9e-02  6.0e-01   7.2e-02   6.9e-01   2.0e+00   1000       26   1.00
